재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,17773549055,2980098676,3237358961
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,-545601580,1965171517,4358490927
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),4460233795,-1376634591,-1024304920
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-459723373,3435297263,-630198725
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,         후속적으로 당기손익으로 재분류되는 항목,-318052590,-65119511,156020
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,            해외사업환산손익,-318052590,-65119511,156020
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         후속적으로 당기손익으로 재분류되지 않는 항목,-141670783,3500416774,-630354745
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,            기타포괄손익-공정가치측정금융자산평가손익,0,-423151310,-658639093
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_AdjustmentsForIncreaseDecreaseInEmployeeBenefitLiabilities,            보험수리적손익,-141670783,30622674,28284348
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),-37573041185,-49508169734,-22604908973
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),-33112807390,-50884804325,-23629213893
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[111870],KH 전자,코스닥시장상장법인,265,영상 및 음향 기기 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      수익(매출액),7890893160,11324214882,17815251462
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),-11925321708,-14293064545,-12557799841
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타수익,14232801513,14716384756,3321355155
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,2264347180,9845549181,20600865620
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,21838120048,27273102822,29638134676
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,-5140958301,-61028355737,-11220074131
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,27817182234,36303027193,45478292047
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         계속영업 기본 및 희석주당순이익,-74,-1216,-76
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융비용,21812368508,49332210444,22218844395
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,27105577703,20101967922,36400501561
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,9912798340,12980038277,17080334835
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),3219582343,-8172426219,-2810047263
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-256090636,669029639,-1759428447
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,entity00193009_udf_IS_20221110185013735_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            기타포괄손익-공정가치 측정 금융자산 평가손익,-2383068,182628820,-2353593551
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,entity00193009_udf_IS_20221110185026529_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            기타포괄손익-공정가치 측정 금융자산 처분손익,0,0,807300000
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정요소,-273478424,288692254,175333075
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,            자산재평가손익(세후기타포괄손익),19770856,197708565,-388467971
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,"      종속기업,공동및관계기업투자관련손익",-7001627142,-31217340103,3384960193
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),-4884867665,-61697385376,-9460645684
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),-1665285322,-69869811595,-12270692947
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[033180],KH 필룩스,유가증권시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출,37729980574,49283065470,62558626882
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),-3604230572,2999355769,-1362740767
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타이익,5505584647,11021751189,19767508459
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타손실,2790863995,1753300381,4047138291
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,29603474631,14160678980,16200432986
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,30464947649,18621492357,35781793411
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,10523416938,6731445283,8688283918
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),1369,1026,1469
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),1369,1026,1469
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,3529456936,7806808584,1378700419
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,8654316315,6524172866,8033138787
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,25999244059,17160034749,14837692219
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),584642061,1345602194,3575643825
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-470116477,-4637046070,2466757955
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,         당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),37511120,-4123477993,2322506106
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,            지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),37511120,-4123477993,2322506106
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         당기손익으로 재분류되지 않는항목(세후기타포괄손익),-507627597,-513568077,144251849
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정손익(세후기타포괄손익),-498614098,-574921095,191026273
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),-9013499,61353018,-46774424
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[060720],KH바텍,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,"      종속기업, 공동지배기업과 관계기업으로부터의 기타이익(비용)",27284356728,13618969762,15878611512
